2024-09-11 19:48:51,614 INFO    StreamThr :3307010 [internal.py:wandb_internal():85] W&B internal server running at pid: 3307010, started at: 2024-09-11 19:48:51.613708
2024-09-11 19:48:51,616 DEBUG   HandlerThread:3307010 [handler.py:handle_request():158] handle_request: status
2024-09-11 19:48:51,618 INFO    WriterThread:3307010 [datastore.py:open_for_write():87] open: /home/consorzio/Technoscience/Research/TNNformers/nanoGPT/wandb/run-20240911_194851-6lwumnup/run-6lwumnup.wandb
2024-09-11 19:48:51,618 DEBUG   SenderThread:3307010 [sender.py:send():391] send: header
2024-09-11 19:48:51,620 DEBUG   SenderThread:3307010 [sender.py:send():391] send: run
2024-09-11 19:48:52,078 INFO    SenderThread:3307010 [dir_watcher.py:__init__():211] watching files in: /home/consorzio/Technoscience/Research/TNNformers/nanoGPT/wandb/run-20240911_194851-6lwumnup/files
2024-09-11 19:48:52,078 INFO    SenderThread:3307010 [sender.py:_start_run_threads():1200] run started: 6lwumnup with start time 1726076931.612379
2024-09-11 19:48:52,091 DEBUG   HandlerThread:3307010 [handler.py:handle_request():158] handle_request: run_start
2024-09-11 19:48:52,119 DEBUG   HandlerThread:3307010 [system_info.py:__init__():26] System info init
2024-09-11 19:48:52,119 DEBUG   HandlerThread:3307010 [system_info.py:__init__():41] System info init done
2024-09-11 19:48:52,119 INFO    HandlerThread:3307010 [system_monitor.py:start():194] Starting system monitor
2024-09-11 19:48:52,119 INFO    SystemMonitor:3307010 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-09-11 19:48:52,119 INFO    HandlerThread:3307010 [system_monitor.py:probe():214] Collecting system info
2024-09-11 19:48:52,120 INFO    SystemMonitor:3307010 [interfaces.py:start():188] Started cpu monitoring
2024-09-11 19:48:52,120 INFO    SystemMonitor:3307010 [interfaces.py:start():188] Started disk monitoring
2024-09-11 19:48:52,121 INFO    SystemMonitor:3307010 [interfaces.py:start():188] Started gpu monitoring
2024-09-11 19:48:52,121 INFO    SystemMonitor:3307010 [interfaces.py:start():188] Started memory monitoring
2024-09-11 19:48:52,122 INFO    SystemMonitor:3307010 [interfaces.py:start():188] Started network monitoring
2024-09-11 19:48:52,157 DEBUG   HandlerThread:3307010 [system_info.py:probe():152] Probing system
2024-09-11 19:48:52,159 DEBUG   HandlerThread:3307010 [system_info.py:_probe_git():137] Probing git
2024-09-11 19:48:52,164 DEBUG   HandlerThread:3307010 [system_info.py:_probe_git():145] Probing git done
2024-09-11 19:48:52,164 DEBUG   HandlerThread:3307010 [system_info.py:probe():200] Probing system done
